x_1,x_2,y
1.843,0.544,9.284
1.946,0.557,9.277
1.793,0.588,9.376
1.811,0.523,9.246
1.879,0.583,9.291
1.824,0.632,9.337
1.853,0.564,9.311
1.832,0.550,9.399
1.791,0.564,9.372
1.740,0.619,9.337
1.838,0.614,9.261
1.812,0.610,9.316
1.793,0.691,9.220
1.736,0.583,9.268
1.877,0.552,9.262
1.849,0.581,9.410
1.720,0.714,9.252
1.824,0.517,9.299
1.852,0.566,9.371
1.786,0.602,9.313
1.847,0.705,9.320
1.800,0.549,9.329
1.844,0.633,9.296
1.889,0.667,9.228
1.870,0.560,9.400
1.763,0.555,9.261
1.843,0.590,9.322
1.861,0.550,9.401
1.895,0.653,9.275
1.851,0.628,9.340
1.789,0.653,9.397
1.849,0.558,9.394
1.772,0.575,9.327
1.804,0.596,9.316
1.824,0.624,9.317
1.779,0.466,9.339
1.937,0.540,9.329
1.851,0.593,9.373
1.717,0.655,9.378
1.798,0.695,9.240
1.828,0.622,9.315
1.869,0.506,9.217
1.836,0.537,9.243
1.783,0.643,9.231
1.857,0.636,9.223
1.878,0.570,9.354
1.845,0.551,9.369
1.860,0.678,9.316
1.832,0.561,9.281
1.846,0.560,9.247
1.895,0.610,9.276
1.762,0.530,9.278
1.860,0.632,9.313
1.828,0.560,9.314
1.856,0.631,9.346
1.764,0.520,9.341
1.870,0.568,9.317
1.843,0.641,9.311
1.787,0.630,9.371
1.820,0.665,9.241
1.812,0.579,9.315
1.826,0.471,9.326
1.797,0.653,9.290
1.731,0.597,9.274
1.727,0.604,9.335
1.915,0.674,9.359
1.870,0.611,9.352
1.887,0.568,9.393
1.718,0.639,9.322
1.830,0.594,9.394
1.823,0.620,9.273
1.764,0.656,9.288
1.775,0.641,9.362
1.812,0.584,9.287
1.835,0.627,9.313
1.902,0.598,9.268
1.744,0.676,9.314
1.820,0.673,9.287
1.884,0.669,9.361
1.822,0.618,9.229
1.765,0.551,9.302
1.860,0.608,9.329
1.835,0.535,9.337
1.847,0.613,9.331
1.815,0.556,9.363
1.850,0.622,9.300
1.829,0.618,9.340
1.776,0.557,9.372
1.847,0.498,9.259
1.821,0.554,9.322
1.861,0.543,9.373
1.865,0.582,9.378
1.704,0.667,9.281
1.832,0.625,9.323
1.731,0.624,9.325
1.838,0.577,9.303
1.802,0.544,9.275
1.857,0.580,9.320
1.872,0.579,9.367
1.893,0.680,9.244
1.831,0.554,9.294
1.761,0.545,9.326
1.802,0.605,9.267
1.816,0.597,9.302
1.845,0.615,9.341
1.903,0.627,9.333
1.870,0.636,9.330
1.893,0.656,9.250
1.856,0.604,9.336
1.905,0.528,9.314
1.807,0.577,9.393
1.781,0.573,9.376
1.818,0.686,9.318
1.774,0.568,9.346
1.856,0.619,9.488
1.751,0.564,9.325
1.927,0.563,9.311
1.876,0.597,9.313
1.790,0.555,9.263
1.880,0.571,9.385
1.854,0.572,9.367
1.777,0.625,9.338
1.754,0.512,9.307
1.881,0.610,9.304
1.759,0.568,9.318
1.783,0.594,9.367
1.904,0.592,9.296
1.838,0.561,9.348
1.862,0.597,9.405
1.849,0.632,9.329
1.802,0.622,9.283
1.947,0.678,9.296
1.775,0.731,9.363
1.758,0.671,9.336
1.757,0.629,9.343
1.845,0.676,9.335
1.788,0.663,9.331
1.888,0.695,9.318
1.790,0.632,9.358
1.825,0.565,9.268
1.791,0.565,9.297
1.793,0.679,9.309
1.904,0.610,9.343
1.832,0.573,9.295
1.799,0.564,9.393
1.849,0.593,9.441
1.852,0.611,9.302
1.873,0.565,9.312
1.895,0.540,9.452
1.868,0.591,9.365
1.850,0.575,9.409
1.766,0.596,9.393
1.808,0.650,9.314
1.739,0.626,9.332
1.838,0.651,9.297
1.791,0.668,9.302
1.951,0.645,9.275
1.865,0.604,9.367
1.752,0.687,9.317
1.875,0.642,9.361
1.873,0.676,9.396
1.889,0.633,9.355
1.922,0.616,9.445
1.871,0.510,9.414
1.797,0.598,9.392
1.842,0.594,9.398
1.834,0.559,9.343
1.869,0.594,9.319
1.886,0.521,9.269
1.873,0.594,9.209
1.786,0.600,9.335
1.828,0.550,9.417
1.870,0.549,9.488
1.816,0.737,9.261
1.834,0.707,9.396
1.880,0.599,9.300
1.853,0.585,9.349
1.876,0.700,9.386
1.792,0.605,9.381
1.924,0.546,9.336
1.906,0.659,9.392
1.891,0.636,9.271
1.880,0.674,9.386
1.875,0.542,9.359
1.732,0.652,9.344
1.829,0.611,9.410
1.792,0.620,9.273
1.774,0.597,9.341
1.850,0.626,9.338
1.893,0.572,9.342
1.882,0.596,9.402
1.758,0.518,9.266
1.804,0.717,9.383
1.825,0.632,9.289
1.740,0.618,9.401
1.839,0.611,9.333
1.853,0.552,9.329
1.826,0.573,9.417
1.833,0.682,9.340
1.752,0.576,9.319
1.805,0.615,9.313
1.764,0.624,9.306
1.892,0.486,9.404
1.806,0.608,9.306
1.827,0.586,9.291
1.872,0.537,9.360
1.855,0.558,9.335
1.839,0.677,9.363
1.851,0.559,9.392
1.875,0.538,9.318
1.819,0.603,9.417
1.851,0.603,9.343
1.839,0.462,9.377
1.834,0.689,9.391
1.847,0.512,9.326
1.725,0.566,9.397
1.911,0.585,9.351
1.858,0.596,9.455
1.864,0.493,9.373
1.816,0.657,9.243
1.834,0.582,9.360
1.852,0.700,9.387
1.922,0.552,9.437
1.734,0.545,9.428
1.846,0.598,9.446
1.860,0.615,9.375
1.846,0.632,9.490
1.748,0.636,9.370
1.842,0.618,9.399
1.864,0.674,9.346
1.821,0.640,9.415
1.858,0.532,9.347
1.862,0.578,9.317
1.732,0.604,9.265
1.826,0.573,9.317
1.745,0.620,9.372
1.822,0.607,9.407
1.919,0.706,9.460
1.786,0.637,9.418
1.918,0.603,9.436
1.875,0.671,9.377
1.726,0.682,9.339
1.837,0.512,9.397
1.806,0.530,9.346
1.802,0.608,9.275
1.754,0.660,9.434
1.911,0.603,9.359
1.903,0.585,9.415
1.884,0.617,9.368
1.901,0.621,9.360
1.809,0.559,9.390
1.780,0.655,9.429
1.940,0.625,9.384
1.853,0.614,9.437
1.872,0.673,9.348
1.850,0.479,9.386
1.816,0.672,9.289
1.817,0.562,9.409
1.792,0.621,9.388
1.919,0.626,9.413
1.875,0.636,9.329
1.826,0.575,9.348
1.855,0.589,9.367
1.879,0.505,9.306
1.865,0.625,9.372
1.850,0.591,9.406
1.833,0.649,9.351
1.801,0.631,9.417
1.766,0.602,9.432
1.834,0.586,9.455
1.804,0.604,9.425
1.803,0.571,9.348
1.823,0.696,9.335
1.802,0.573,9.397
1.839,0.519,9.297
1.833,0.665,9.320
1.925,0.555,9.402
1.801,0.668,9.507
1.916,0.522,9.390
1.790,0.517,9.364
1.865,0.646,9.314
1.896,0.627,9.475
1.854,0.491,9.333
1.775,0.669,9.366
1.837,0.595,9.335
1.784,0.539,9.412
1.913,0.636,9.281
1.752,0.616,9.395
1.833,0.642,9.430
1.915,0.675,9.385
1.833,0.645,9.464
1.905,0.596,9.431
1.862,0.526,9.342
1.825,0.550,9.463
1.852,0.666,9.420
1.859,0.623,9.401
1.785,0.538,9.464
1.885,0.656,9.328
1.781,0.635,9.400
1.861,0.631,9.410
1.834,0.662,9.334
1.907,0.562,9.384
1.846,0.600,9.435
1.962,0.541,9.433
1.806,0.655,9.428
1.900,0.628,9.413
1.780,0.619,9.417
1.906,0.595,9.453
1.836,0.683,9.436
1.833,0.604,9.411
1.853,0.533,9.538
1.851,0.552,9.327
1.862,0.625,9.390
1.774,0.586,9.432
1.742,0.639,9.400
1.772,0.571,9.395
1.736,0.632,9.446
1.818,0.576,9.466
1.874,0.548,9.396
1.804,0.594,9.348
1.801,0.602,9.380
1.821,0.598,9.351
1.899,0.609,9.409
1.757,0.680,9.370
1.802,0.581,9.378
1.804,0.653,9.437
1.871,0.551,9.434
1.803,0.606,9.408
1.952,0.607,9.418
1.776,0.615,9.402
1.868,0.600,9.433
1.843,0.675,9.387
1.886,0.649,9.407
1.835,0.588,9.419
1.937,0.691,9.397
1.891,0.601,9.468
1.907,0.630,9.452
1.863,0.640,9.381
1.861,0.645,9.352
1.824,0.579,9.479
1.826,0.603,9.423
1.897,0.500,9.452
1.844,0.648,9.425
1.836,0.639,9.361
1.930,0.610,9.396
1.850,0.530,9.347
1.890,0.656,9.330
1.880,0.545,9.530
1.828,0.636,9.478
1.759,0.588,9.348
1.869,0.587,9.441
1.761,0.572,9.408
1.858,0.604,9.415
1.787,0.571,9.336
1.840,0.684,9.442
1.808,0.637,9.440
1.894,0.625,9.420
1.862,0.618,9.397
1.805,0.635,9.401
1.917,0.616,9.320
1.861,0.615,9.449
1.902,0.637,9.371
1.797,0.545,9.376
1.817,0.564,9.471
1.878,0.716,9.448
1.777,0.537,9.451
1.778,0.637,9.499
1.848,0.628,9.455
1.910,0.535,9.519
1.811,0.586,9.523
1.769,0.622,9.435
1.828,0.613,9.420
1.900,0.608,9.445
1.838,0.696,9.385
1.811,0.679,9.474
1.924,0.649,9.377
1.840,0.588,9.364
1.848,0.564,9.432
1.781,0.602,9.393
1.771,0.671,9.391
1.869,0.660,9.412
1.833,0.598,9.414
1.877,0.540,9.384
1.796,0.541,9.463
1.860,0.634,9.430
1.889,0.599,9.446
1.772,0.720,9.437
1.862,0.554,9.453
1.823,0.685,9.523
1.856,0.709,9.517
1.854,0.579,9.407
1.856,0.568,9.447
1.869,0.622,9.459
1.877,0.638,9.435
1.829,0.613,9.456
1.872,0.587,9.383
1.803,0.620,9.444
1.966,0.620,9.428
1.753,0.684,9.463
1.806,0.687,9.380
1.959,0.582,9.386
1.784,0.619,9.387
1.866,0.600,9.408
1.868,0.691,9.462
1.922,0.626,9.372
1.854,0.691,9.518
1.923,0.653,9.497
1.862,0.586,9.503
1.862,0.691,9.440
1.811,0.641,9.446
1.870,0.675,9.422
1.921,0.625,9.478
1.861,0.627,9.438
1.828,0.704,9.462
1.851,0.645,9.543
1.825,0.672,9.417
1.768,0.598,9.434
1.842,0.584,9.426
1.867,0.624,9.555
1.835,0.616,9.445
1.857,0.615,9.466
1.736,0.554,9.398
1.872,0.639,9.492
1.902,0.662,9.463
1.762,0.627,9.417
1.787,0.609,9.458
1.791,0.553,9.445
1.865,0.655,9.437
1.817,0.534,9.485
1.827,0.597,9.445
1.794,0.697,9.502
1.828,0.628,9.459
1.886,0.592,9.525
1.800,0.635,9.421
1.823,0.544,9.409
1.925,0.558,9.476
1.873,0.718,9.501
1.849,0.579,9.400
1.815,0.651,9.391
1.851,0.666,9.488
1.890,0.673,9.500
1.776,0.639,9.436
1.829,0.524,9.459
1.897,0.685,9.505
1.936,0.625,9.487
1.834,0.715,9.402
1.904,0.568,9.356
1.962,0.616,9.521
1.876,0.636,9.548
1.842,0.612,9.411
1.806,0.649,9.398
1.765,0.656,9.540
1.825,0.647,9.440
1.884,0.610,9.474
1.864,0.639,9.412
1.876,0.721,9.455
1.823,0.559,9.404
1.858,0.646,9.417
1.839,0.737,9.431
1.845,0.601,9.492
1.831,0.602,9.520
1.932,0.609,9.479
1.914,0.664,9.457
1.811,0.648,9.435
1.821,0.585,9.476
1.903,0.670,9.477
1.873,0.636,9.412
1.850,0.602,9.540
1.883,0.658,9.514
1.873,0.681,9.484
1.897,0.600,9.469
1.801,0.634,9.479
1.827,0.655,9.468
1.878,0.631,9.434
1.891,0.661,9.447
1.864,0.649,9.515
1.938,0.622,9.366
1.792,0.591,9.420
1.984,0.662,9.438
1.835,0.627,9.443
1.964,0.538,9.363
1.921,0.530,9.405
1.841,0.655,9.450
1.911,0.658,9.487
1.838,0.648,9.486
1.897,0.617,9.456
1.846,0.568,9.544
1.899,0.643,9.455
1.849,0.595,9.417
1.754,0.694,9.469
1.829,0.612,9.516
1.890,0.653,9.476
1.820,0.603,9.457
1.919,0.596,9.570
1.829,0.671,9.450
1.893,0.654,9.369
1.867,0.526,9.511
1.858,0.543,9.477
1.777,0.692,9.463
1.760,0.583,9.469
1.937,0.615,9.513
1.867,0.536,9.452
1.871,0.571,9.452
1.871,0.630,9.446
1.834,0.602,9.501
1.916,0.636,9.457
1.865,0.654,9.429
1.868,0.616,9.467
1.813,0.521,9.496
1.844,0.596,9.433
1.840,0.719,9.444
1.839,0.599,9.389
1.823,0.475,9.480
1.861,0.683,9.445
1.942,0.642,9.444
1.843,0.598,9.485
1.912,0.598,9.484
1.968,0.670,9.527
1.844,0.614,9.437
1.806,0.617,9.439
1.902,0.686,9.424
1.878,0.646,9.420
1.758,0.532,9.532
1.805,0.714,9.500
1.942,0.632,9.448
1.873,0.606,9.365
1.883,0.613,9.549
1.921,0.589,9.493
1.874,0.612,9.435
1.745,0.642,9.521
1.926,0.648,9.417
1.902,0.664,9.408
1.790,0.621,9.515
1.804,0.645,9.452
1.790,0.604,9.508
1.889,0.671,9.501
1.831,0.641,9.435
1.910,0.645,9.489
1.818,0.548,9.531
1.916,0.573,9.476
1.884,0.651,9.597
1.873,0.668,9.425
1.878,0.629,9.558
1.928,0.708,9.529
1.842,0.604,9.561
1.923,0.672,9.467
1.868,0.611,9.530
1.881,0.690,9.470
1.895,0.673,9.516
1.910,0.597,9.481
1.872,0.686,9.454
1.912,0.582,9.514
1.951,0.701,9.460
1.796,0.638,9.546
1.860,0.688,9.521
1.858,0.535,9.481
1.932,0.602,9.566
1.890,0.483,9.477
1.873,0.613,9.429
1.935,0.629,9.390
1.904,0.654,9.549
1.862,0.661,9.552
1.876,0.648,9.487
1.841,0.640,9.455
1.859,0.662,9.504
1.820,0.668,9.585
1.849,0.538,9.393
1.823,0.664,9.425
1.841,0.622,9.465
1.917,0.639,9.449
1.846,0.688,9.415
1.902,0.545,9.438
1.889,0.619,9.482
1.833,0.669,9.439
1.876,0.640,9.549
1.864,0.704,9.464
1.890,0.643,9.419
1.975,0.632,9.548
1.835,0.649,9.510
1.857,0.653,9.534
1.846,0.635,9.609
1.857,0.655,9.539
1.909,0.585,9.547
1.962,0.645,9.491
1.794,0.715,9.491
1.862,0.691,9.464
1.807,0.625,9.521
1.770,0.635,9.428
1.813,0.661,9.527
2.030,0.520,9.508
1.819,0.638,9.504
1.918,0.554,9.542
1.944,0.605,9.525
1.886,0.620,9.520
1.824,0.656,9.446
1.873,0.632,9.498
1.884,0.555,9.420
1.795,0.653,9.461
1.771,0.683,9.476
1.836,0.608,9.553
1.904,0.626,9.433
1.888,0.602,9.509
1.834,0.659,9.456
1.859,0.608,9.458
1.855,0.563,9.489
1.822,0.547,9.582
1.781,0.636,9.510
1.824,0.610,9.447
1.915,0.640,9.483
1.912,0.646,9.564
1.931,0.660,9.535
1.860,0.652,9.527
1.903,0.551,9.526
1.826,0.589,9.579
1.870,0.595,9.443
1.835,0.622,9.472
1.881,0.702,9.549
1.899,0.667,9.469
1.830,0.651,9.510
1.906,0.631,9.541
1.881,0.691,9.541
1.864,0.675,9.487
1.862,0.711,9.507
1.892,0.669,9.485
1.888,0.651,9.559
1.887,0.650,9.529
1.864,0.642,9.469
1.789,0.665,9.440
1.860,0.586,9.548
1.850,0.581,9.480
1.916,0.625,9.495
1.962,0.585,9.517
1.831,0.582,9.523
1.788,0.655,9.503
1.852,0.576,9.429
1.822,0.686,9.447
1.836,0.567,9.548
1.887,0.647,9.521
1.929,0.557,9.446
1.904,0.678,9.452
1.942,0.633,9.437
1.809,0.563,9.515
1.897,0.679,9.558
1.883,0.603,9.460
1.901,0.654,9.455
1.727,0.678,9.485
1.861,0.645,9.500
1.849,0.735,9.458
1.811,0.616,9.479
1.867,0.595,9.532
1.874,0.590,9.546
1.951,0.573,9.534
1.858,0.678,9.574
1.875,0.661,9.606
1.865,0.527,9.470
1.883,0.619,9.590
1.931,0.676,9.522
1.852,0.635,9.669
1.981,0.591,9.631
1.888,0.585,9.557
1.873,0.644,9.455
1.762,0.634,9.517
1.866,0.709,9.464
1.804,0.708,9.540
1.740,0.706,9.538
1.918,0.554,9.511
1.850,0.594,9.448
1.804,0.502,9.539
1.876,0.565,9.615
1.848,0.622,9.537
1.830,0.697,9.514
1.922,0.659,9.598
1.808,0.573,9.599
1.871,0.600,9.600
1.923,0.554,9.495
1.868,0.650,9.470
1.843,0.593,9.586
1.862,0.652,9.486
1.808,0.584,9.507
1.906,0.610,9.537
1.861,0.639,9.437
1.882,0.567,9.518
1.902,0.647,9.526
1.917,0.596,9.505
1.858,0.668,9.537
1.984,0.636,9.508
1.865,0.634,9.575
1.883,0.680,9.503
1.911,0.622,9.467
1.839,0.650,9.558
1.896,0.561,9.478
1.897,0.632,9.449
1.880,0.563,9.477
1.936,0.700,9.534
1.989,0.633,9.551
1.875,0.583,9.587
1.847,0.640,9.524
1.845,0.631,9.518
1.790,0.704,9.564
1.864,0.691,9.538
1.914,0.659,9.533
1.891,0.613,9.526
1.915,0.672,9.530
1.893,0.610,9.592
1.919,0.727,9.690
1.807,0.678,9.488
1.865,0.630,9.600
1.882,0.620,9.524
1.855,0.640,9.452
1.923,0.639,9.705
1.899,0.627,9.526
1.857,0.680,9.534
1.854,0.593,9.598
1.910,0.618,9.587
1.860,0.676,9.514
1.833,0.602,9.555
1.811,0.601,9.542
1.824,0.661,9.524
1.937,0.564,9.468
1.910,0.589,9.433
1.814,0.584,9.529
1.872,0.658,9.650
1.841,0.634,9.462
1.931,0.658,9.540
1.834,0.636,9.661
1.911,0.689,9.527
1.942,0.614,9.560
1.849,0.574,9.570
1.793,0.664,9.540
1.873,0.571,9.498
1.863,0.640,9.514
1.930,0.682,9.630
1.876,0.602,9.443
1.925,0.641,9.573
1.971,0.655,9.597
1.878,0.704,9.531
1.984,0.566,9.508
1.889,0.679,9.482
1.868,0.644,9.475
1.842,0.565,9.612
1.941,0.684,9.464
1.908,0.586,9.560
1.892,0.633,9.571
1.863,0.697,9.506
1.847,0.703,9.630
1.885,0.648,9.523
1.877,0.649,9.469
1.987,0.665,9.587
1.846,0.533,9.526
1.820,0.611,9.630
1.909,0.542,9.561
1.862,0.575,9.587
1.929,0.648,9.479
1.918,0.631,9.552
1.886,0.670,9.507
1.902,0.606,9.557
1.927,0.563,9.435
1.873,0.692,9.508
1.862,0.575,9.604
1.859,0.647,9.626
1.930,0.620,9.552
1.849,0.573,9.554
1.907,0.624,9.499
1.919,0.598,9.541
1.854,0.671,9.610
1.909,0.773,9.554
1.963,0.617,9.563
1.862,0.615,9.556
1.799,0.695,9.474
1.869,0.687,9.508
1.932,0.614,9.632
1.952,0.623,9.546
1.919,0.693,9.557
1.945,0.611,9.651
1.918,0.624,9.497
1.887,0.622,9.613
1.877,0.731,9.565
1.792,0.690,9.651
1.958,0.676,9.585
1.786,0.648,9.535
1.910,0.621,9.568
1.888,0.618,9.602
1.854,0.582,9.508
1.845,0.549,9.494
1.867,0.537,9.610
1.872,0.712,9.582
1.832,0.610,9.581
1.936,0.639,9.513
1.818,0.641,9.520
1.780,0.615,9.537
1.880,0.767,9.515
1.931,0.655,9.609
1.905,0.582,9.606
1.949,0.589,9.594
1.819,0.577,9.531
1.890,0.627,9.573
1.912,0.694,9.502
1.858,0.522,9.581
1.880,0.620,9.495
1.907,0.708,9.603
1.859,0.632,9.582
1.894,0.591,9.622
1.991,0.703,9.584
1.906,0.565,9.530
1.762,0.621,9.604
1.912,0.603,9.524
1.880,0.706,9.546
1.816,0.664,9.565
1.914,0.651,9.630
2.010,0.603,9.579
1.884,0.684,9.524
1.915,0.685,9.598
1.906,0.674,9.627
1.953,0.655,9.624
1.886,0.730,9.601
1.950,0.664,9.584
1.868,0.588,9.597
1.867,0.687,9.626
1.971,0.603,9.425
1.836,0.699,9.633
1.984,0.625,9.558
1.882,0.658,9.596
1.782,0.703,9.593
1.872,0.646,9.575
1.930,0.664,9.588
1.909,0.660,9.517
1.900,0.573,9.587
1.886,0.560,9.605
1.904,0.592,9.645
1.901,0.645,9.594
1.824,0.603,9.543
1.856,0.685,9.635
1.842,0.641,9.526
1.878,0.604,9.670
1.826,0.559,9.566
1.910,0.670,9.529
1.905,0.608,9.551
1.943,0.670,9.563
1.861,0.612,9.551
1.924,0.692,9.711
1.904,0.662,9.486
1.869,0.671,9.640
1.907,0.496,9.545
1.828,0.609,9.522
1.949,0.576,9.547
1.828,0.516,9.645
1.918,0.740,9.599
1.946,0.632,9.580
1.999,0.603,9.616
1.940,0.630,9.603
1.852,0.650,9.576
1.866,0.595,9.520
1.997,0.660,9.590
1.897,0.710,9.581
1.887,0.681,9.582
1.926,0.634,9.605
1.818,0.682,9.550
1.843,0.602,9.557
1.833,0.645,9.674
1.801,0.527,9.574
1.969,0.573,9.556
1.796,0.648,9.473
1.887,0.652,9.650
1.836,0.615,9.622
1.929,0.548,9.613
1.914,0.561,9.619
1.831,0.694,9.520
1.909,0.674,9.541
1.853,0.646,9.559
1.860,0.633,9.623
1.880,0.673,9.506
1.884,0.603,9.523
1.914,0.603,9.684
1.923,0.686,9.542
1.844,0.607,9.565
1.893,0.644,9.530
1.865,0.616,9.641
1.856,0.647,9.563
1.980,0.697,9.608
1.824,0.727,9.504
1.975,0.665,9.674
1.870,0.647,9.680
1.884,0.675,9.505
1.913,0.670,9.650
1.870,0.680,9.484
1.924,0.682,9.588
1.853,0.762,9.652
1.891,0.635,9.607
1.853,0.625,9.622
1.911,0.658,9.641
1.981,0.642,9.619
1.921,0.667,9.653
1.923,0.559,9.619
1.938,0.644,9.553
1.903,0.655,9.649
1.982,0.616,9.555
2.015,0.608,9.590
1.923,0.558,9.502
1.876,0.528,9.600
1.879,0.672,9.630
1.850,0.653,9.634
1.840,0.667,9.615
1.882,0.620,9.681
1.874,0.569,9.579
1.927,0.718,9.635
1.933,0.635,9.574
1.878,0.648,9.592
1.922,0.741,9.468
1.849,0.663,9.604
1.865,0.566,9.585
1.779,0.644,9.648
1.851,0.672,9.621
1.818,0.679,9.522
1.883,0.661,9.497
1.836,0.631,9.589
1.894,0.778,9.556
1.908,0.574,9.620
1.857,0.641,9.599
1.860,0.621,9.596
1.934,0.615,9.532
1.861,0.645,9.571
1.898,0.643,9.536
1.905,0.621,9.679
1.920,0.692,9.564
1.953,0.702,9.589
1.859,0.602,9.622
1.962,0.690,9.539
1.868,0.635,9.658
1.863,0.666,9.656
1.908,0.620,9.564
1.964,0.627,9.600
1.902,0.598,9.471
1.985,0.636,9.612
1.926,0.676,9.770
1.858,0.710,9.631
1.825,0.667,9.576
1.875,0.631,9.572
1.964,0.635,9.516
1.949,0.632,9.590
1.892,0.556,9.579
1.829,0.695,9.690
1.817,0.596,9.614
1.935,0.658,9.565
1.968,0.649,9.583
1.923,0.689,9.611
1.927,0.595,9.625
1.903,0.610,9.556
1.913,0.684,9.633
1.946,0.629,9.608
1.863,0.693,9.487
1.837,0.627,9.674
1.933,0.613,9.653
1.895,0.710,9.581
1.899,0.723,9.588
1.881,0.620,9.584
1.951,0.673,9.650
1.947,0.683,9.627
1.913,0.578,9.510
1.812,0.610,9.524
1.933,0.572,9.562
1.909,0.639,9.556
1.959,0.693,9.584
1.826,0.649,9.643
1.816,0.700,9.563
1.939,0.654,9.625
1.837,0.654,9.562
1.937,0.605,9.613
1.850,0.662,9.593
1.844,0.668,9.583
1.866,0.585,9.599
1.928,0.637,9.594
1.955,0.641,9.557
1.842,0.664,9.551
1.943,0.612,9.638
1.950,0.583,9.529
1.940,0.551,9.604
1.935,0.725,9.584
1.936,0.685,9.643
1.865,0.657,9.601
1.866,0.653,9.575
1.967,0.650,9.576
1.937,0.642,9.601
1.829,0.620,9.598
1.851,0.660,9.575
1.922,0.776,9.557
1.968,0.716,9.628
1.823,0.688,9.614
1.862,0.615,9.565
1.927,0.694,9.598
1.907,0.543,9.648
1.942,0.713,9.603
1.924,0.656,9.603
1.864,0.601,9.561
1.895,0.706,9.593
1.963,0.653,9.611
1.958,0.540,9.583
1.900,0.704,9.710
1.950,0.592,9.674
1.948,0.715,9.595
1.947,0.617,9.505
1.956,0.618,9.555
1.916,0.658,9.590
1.960,0.705,9.641
1.891,0.666,9.708
1.944,0.600,9.520
1.906,0.757,9.681
1.869,0.656,9.684
1.931,0.598,9.575
1.869,0.617,9.525
1.872,0.585,9.639
1.962,0.689,9.622
1.944,0.673,9.707
1.871,0.595,9.620
1.840,0.659,9.581
1.934,0.652,9.746
1.883,0.594,9.636
1.861,0.590,9.604
1.919,0.742,9.546
1.927,0.758,9.609
1.908,0.576,9.625
1.876,0.653,9.542
1.823,0.617,9.554
1.881,0.683,9.575
1.912,0.612,9.603
1.763,0.687,9.675
1.923,0.746,9.620
1.965,0.686,9.616
1.910,0.622,9.608
1.886,0.641,9.620
1.828,0.621,9.622
1.970,0.578,9.695
1.845,0.632,9.593
2.014,0.607,9.641
1.932,0.698,9.647
1.817,0.659,9.636
1.939,0.641,9.681
1.891,0.651,9.557
1.852,0.556,9.642
1.973,0.661,9.553
1.862,0.665,9.617
1.896,0.659,9.542
1.889,0.675,9.513
1.856,0.665,9.614
1.920,0.617,9.609
1.820,0.551,9.531
1.922,0.645,9.644
1.914,0.659,9.682
1.913,0.679,9.586
1.846,0.611,9.555
1.907,0.612,9.662
1.890,0.647,9.624
1.909,0.565,9.640
1.943,0.590,9.622
1.977,0.640,9.623
1.805,0.624,9.621
1.896,0.599,9.645
1.971,0.755,9.619
1.900,0.659,9.708
1.885,0.597,9.648
1.978,0.617,9.685
1.976,0.643,9.564
2.023,0.670,9.663
1.961,0.617,9.606
1.961,0.661,9.638
2.020,0.642,9.746
1.907,0.721,9.658
1.910,0.596,9.644
1.962,0.659,9.684
1.876,0.669,9.679
1.895,0.613,9.699
1.924,0.621,9.675
1.939,0.567,9.617
1.941,0.690,9.649
1.931,0.629,9.669
1.957,0.576,9.627
1.865,0.657,9.634
1.840,0.659,9.566
1.877,0.643,9.674
1.882,0.691,9.507
1.887,0.724,9.640
1.956,0.634,9.636
1.931,0.694,9.655
1.921,0.669,9.621
1.968,0.662,9.645
1.938,0.704,9.659
1.897,0.595,9.663
1.928,0.738,9.645
1.962,0.647,9.619
1.926,0.646,9.555
1.903,0.638,9.710
1.903,0.709,9.605
1.858,0.627,9.659
1.896,0.729,9.711
1.890,0.579,9.772
1.904,0.668,9.711
1.951,0.589,9.634
1.921,0.683,9.600
1.993,0.629,9.759
1.889,0.685,9.626
1.900,0.681,9.603
1.865,0.566,9.647
1.873,0.744,9.698
1.912,0.613,9.748
2.001,0.543,9.607
1.980,0.667,9.643
1.855,0.590,9.663
1.863,0.618,9.638
2.018,0.727,9.735
1.915,0.690,9.617
1.929,0.666,9.633
1.901,0.658,9.699
1.980,0.555,9.668
1.940,0.736,9.648
1.985,0.627,9.565
1.878,0.694,9.730
1.909,0.652,9.685
1.835,0.688,9.628
1.965,0.663,9.613
1.931,0.751,9.638
1.846,0.691,9.604
1.943,0.615,9.669
1.978,0.616,9.665
1.972,0.676,9.645
1.950,0.690,9.676
1.915,0.651,9.622
1.885,0.724,9.647
1.917,0.665,9.659
1.953,0.732,9.616
1.939,0.614,9.600
1.988,0.560,9.721
1.925,0.583,9.634
1.950,0.686,9.605
1.873,0.645,9.732
1.942,0.575,9.574
1.972,0.596,9.709
1.892,0.582,9.598
1.903,0.609,9.659
1.890,0.668,9.653
1.865,0.628,9.571
1.846,0.598,9.658
1.887,0.614,9.716
1.939,0.595,9.691
1.881,0.611,9.602
1.835,0.650,9.622
1.970,0.693,9.623
1.917,0.583,9.638
2.008,0.585,9.671
1.883,0.700,9.644
1.922,0.592,9.700
1.909,0.672,9.682
1.924,0.809,9.641
1.987,0.648,9.630
1.911,0.713,9.604
1.921,0.621,9.631
2.017,0.790,9.685
1.916,0.647,9.617
1.867,0.589,9.705
1.959,0.717,9.729
1.935,0.640,9.586
1.950,0.595,9.758
1.985,0.612,9.683
1.908,0.619,9.730
1.960,0.696,9.668
1.952,0.623,9.680
1.915,0.608,9.617
