x_1,x_2,x_3,y
-0.012,-0.013,-0.051,0.000
-0.043,-0.048,0.026,0.000
0.121,0.255,0.122,1.000
0.122,0.223,0.238,1.000
0.163,0.229,0.131,1.000
0.021,0.277,0.192,1.000
0.040,0.040,0.057,0.000
0.031,-0.091,0.046,0.000
0.192,0.149,0.141,1.000
0.064,0.039,-0.083,0.000
-0.023,-0.015,-0.026,0.000
0.310,0.202,0.280,1.000
-0.032,0.056,-0.063,0.000
-0.017,0.088,0.032,0.000
0.213,0.192,0.222,1.000
0.302,0.223,0.217,1.000
-0.045,0.063,-0.022,0.000
-0.006,-0.001,0.036,0.000
-0.072,0.039,0.113,0.000
0.270,0.247,0.253,1.000
0.032,0.282,0.198,1.000
-0.007,0.023,-0.002,0.000
0.130,0.124,0.211,1.000
0.108,-0.013,0.065,0.000
0.096,0.229,0.105,1.000
0.308,0.246,0.211,1.000
0.169,0.282,0.195,1.000
-0.010,0.056,0.004,0.000
-0.056,0.288,0.221,1.000
0.046,0.029,-0.018,0.000
0.260,0.162,0.157,1.000
-0.017,0.036,0.022,0.000
0.127,0.207,0.204,1.000
0.016,0.041,-0.009,0.000
0.215,0.190,0.237,1.000
0.247,0.168,0.135,1.000
0.132,0.169,0.201,1.000
0.000,-0.002,0.015,0.000
0.092,0.025,0.032,0.000
0.328,0.232,0.165,1.000
0.031,0.059,0.032,0.000
0.152,0.253,0.305,1.000
0.016,0.040,0.013,0.000
-0.089,0.013,-0.046,0.000
0.002,-0.082,-0.084,0.000
0.084,0.216,0.172,1.000
0.300,0.317,0.272,1.000
-0.064,0.016,-0.098,0.000
0.028,0.027,-0.004,0.000
0.028,0.030,-0.033,0.000
0.200,0.173,0.235,1.000
0.061,0.166,0.158,1.000
0.054,-0.010,-0.011,0.000
0.073,0.055,0.040,0.000
-0.043,-0.024,0.053,0.000
0.008,0.022,-0.034,0.000
0.004,0.029,0.049,0.000
0.086,0.244,0.143,1.000
-0.021,0.030,-0.059,0.000
0.108,0.208,0.203,1.000
0.472,0.227,0.263,1.000
0.109,0.122,0.004,0.000
0.289,0.303,0.144,1.000
0.022,0.060,-0.037,0.000
0.008,-0.034,-0.064,0.000
-0.002,-0.003,0.064,0.000
0.136,0.220,0.250,1.000
0.159,0.229,0.143,1.000
0.049,-0.026,0.032,0.000
0.157,0.286,0.247,1.000
0.304,0.248,0.199,1.000
0.104,0.072,-0.060,0.000
-0.032,0.036,-0.030,0.000
0.277,0.242,0.137,1.000
-0.029,-0.095,-0.009,0.000
0.022,-0.026,0.059,0.000
-0.065,-0.049,0.026,0.000
-0.002,-0.085,0.085,0.000
0.144,0.177,0.164,1.000
0.036,0.205,0.155,1.000
0.003,-0.018,0.045,0.000
-0.060,-0.037,-0.001,0.000
-0.003,-0.049,0.060,0.000
0.094,0.262,0.244,1.000
0.064,0.002,0.059,0.000
-0.075,0.002,-0.076,0.000
0.172,0.180,0.216,1.000
0.337,0.264,0.203,1.000
-0.047,0.035,0.067,0.000
0.122,0.225,0.185,1.000
-0.043,-0.030,-0.022,0.000
-0.053,-0.042,0.009,0.000
-0.008,0.048,-0.015,0.000
0.252,0.154,0.217,1.000
0.376,0.194,0.203,1.000
0.036,0.060,0.003,0.000
0.256,0.141,0.346,1.000
-0.003,0.037,-0.025,0.000
-0.041,0.005,0.009,0.000
-0.028,0.013,0.002,0.000
-0.028,-0.043,0.000,0.000
0.246,0.191,0.193,1.000
0.187,0.193,0.214,1.000
-0.080,-0.021,-0.003,0.000
0.182,0.210,0.153,1.000
0.059,-0.061,0.011,0.000
-0.063,0.054,0.036,0.000
0.069,0.046,0.010,0.000
0.190,0.117,0.230,1.000
-0.089,-0.084,0.032,0.000
-0.018,0.016,0.004,0.000
0.056,-0.019,0.024,0.000
-0.090,-0.004,0.030,0.000
0.165,0.250,0.215,1.000
-0.036,0.055,-0.058,0.000
-0.021,0.046,0.121,0.000
0.185,0.132,0.235,1.000
0.237,0.140,0.152,1.000
0.289,0.176,0.212,1.000
0.017,-0.014,-0.009,0.000
-0.016,-0.090,0.126,0.000
0.038,0.174,0.191,1.000
0.128,0.178,0.166,1.000
-0.021,0.068,-0.016,0.000
0.205,0.173,0.115,1.000
0.168,0.173,0.212,1.000
0.269,0.184,0.275,1.000
0.099,0.212,0.188,1.000
0.031,0.011,0.064,0.000
-0.069,-0.050,-0.022,0.000
-0.025,0.073,-0.082,0.000
0.156,0.213,0.211,1.000
-0.020,-0.027,0.023,0.000
0.147,0.216,0.129,1.000
0.004,0.021,0.005,0.000
-0.027,0.289,0.214,1.000
0.100,0.148,0.226,1.000
0.150,0.254,0.144,1.000
-0.005,-0.068,0.057,0.000
0.056,-0.009,-0.049,0.000
0.300,0.157,0.271,1.000
0.258,0.203,0.143,1.000
0.047,-0.082,-0.008,0.000
0.036,0.018,-0.078,0.000
0.155,0.111,0.167,1.000
0.135,0.217,0.215,1.000
0.244,0.195,0.111,1.000
0.339,0.273,0.231,1.000
-0.012,0.020,0.087,0.000
0.055,0.044,-0.072,0.000
0.286,0.150,0.161,1.000
0.301,0.238,0.179,1.000
0.054,0.209,0.122,1.000
-0.073,-0.022,-0.003,0.000
0.126,0.256,0.129,1.000
0.258,0.251,0.193,1.000
0.020,-0.119,0.031,0.000
0.018,0.010,0.026,0.000
0.129,0.178,0.219,1.000
0.380,0.232,0.188,1.000
0.036,-0.019,-0.019,0.000
-0.001,-0.060,-0.010,0.000
0.015,0.082,0.008,0.000
0.112,0.114,0.244,1.000
0.007,0.037,-0.126,0.000
0.236,0.216,0.149,1.000
0.202,0.209,0.214,1.000
-0.092,0.209,0.115,1.000
0.233,0.098,0.165,1.000
-0.010,0.208,0.162,1.000
-0.021,0.022,0.016,0.000
-0.014,-0.072,0.102,0.000
0.096,0.263,0.174,1.000
0.223,0.205,0.185,1.000
0.068,-0.010,-0.104,0.000
0.317,0.247,0.271,1.000
-0.002,-0.006,0.051,0.000
-0.001,0.053,0.048,0.000
0.145,0.204,0.174,1.000
0.144,0.166,0.270,1.000
-0.004,-0.031,-0.041,0.000
0.166,0.276,0.125,1.000
0.274,0.288,0.187,1.000
0.084,0.145,0.154,1.000
0.167,0.137,0.192,1.000
0.034,0.050,-0.015,0.000
0.248,0.218,0.230,1.000
0.244,0.219,0.184,1.000
0.005,0.062,-0.146,0.000
-0.004,0.047,0.052,0.000
-0.019,0.006,-0.055,0.000
0.277,0.227,0.309,1.000
0.013,0.167,0.169,1.000
0.271,0.171,0.216,1.000
0.152,0.302,0.229,1.000
0.175,0.266,0.223,1.000
0.218,0.317,0.226,1.000
0.060,-0.016,-0.007,0.000
-0.013,-0.019,-0.032,0.000
0.218,0.191,0.149,1.000
0.136,0.297,0.206,1.000
0.176,0.198,0.194,1.000
0.400,0.177,0.197,1.000
0.077,0.086,-0.015,0.000
0.287,0.187,0.232,1.000
-0.006,0.060,-0.008,0.000
0.044,0.216,0.213,1.000
0.036,-0.055,0.004,0.000
0.322,0.204,0.138,1.000
0.194,0.166,0.097,1.000
0.254,0.210,0.132,1.000
-0.029,0.090,0.048,0.000
0.071,0.007,0.037,0.000
-0.078,0.037,-0.031,0.000
-0.001,0.222,0.226,1.000
-0.107,-0.002,0.088,0.000
0.062,0.187,0.224,1.000
0.199,0.158,0.255,1.000
-0.031,0.182,0.182,1.000
0.010,-0.012,0.026,0.000
0.005,-0.025,-0.001,0.000
0.039,0.239,0.225,1.000
0.257,0.214,0.170,1.000
0.269,0.231,0.229,1.000
0.140,0.058,0.149,1.000
0.166,0.273,0.132,1.000
-0.034,-0.034,0.018,0.000
0.006,0.116,0.003,0.000
-0.054,-0.012,0.055,0.000
-0.067,0.002,-0.009,0.000
0.050,0.168,0.229,1.000
-0.013,-0.010,-0.019,0.000
0.185,0.215,0.147,1.000
-0.005,-0.055,-0.036,0.000
0.167,0.225,0.178,1.000
-0.058,0.043,0.009,0.000
-0.010,-0.014,0.010,0.000
0.055,0.058,-0.061,0.000
0.386,0.235,0.194,1.000
0.016,0.082,0.002,0.000
0.217,0.179,0.091,1.000
0.271,0.241,0.198,1.000
0.295,0.150,0.285,1.000
-0.017,0.028,-0.027,0.000
-0.019,0.018,-0.013,0.000
0.364,0.203,0.206,1.000
-0.032,0.003,0.027,0.000
0.397,0.215,0.208,1.000
0.205,0.225,0.197,1.000
-0.043,-0.006,-0.019,0.000
-0.031,-0.071,0.010,0.000
0.055,-0.023,0.024,0.000
0.048,0.177,0.270,1.000
0.285,0.206,0.269,1.000
0.160,0.253,0.251,1.000
0.331,0.227,0.157,1.000
0.261,0.130,0.200,1.000
-0.028,-0.055,0.014,0.000
-0.002,0.067,-0.026,0.000
0.014,0.056,0.001,0.000
0.274,0.139,0.198,1.000
0.174,0.140,0.191,1.000
0.225,0.228,0.243,1.000
0.101,0.187,0.177,1.000
0.189,0.193,0.155,1.000
0.091,0.121,0.230,1.000
0.131,0.216,0.176,1.000
0.142,0.230,0.187,1.000
0.007,-0.014,0.010,0.000
0.011,-0.002,-0.000,0.000
0.031,0.077,0.034,0.000
0.021,-0.023,0.031,0.000
0.114,0.141,0.191,1.000
0.256,0.262,0.251,1.000
0.204,0.221,0.163,1.000
0.007,-0.054,-0.034,0.000
0.018,-0.014,-0.098,0.000
0.019,-0.064,0.019,0.000
-0.045,-0.028,-0.075,0.000
-0.023,0.042,-0.080,0.000
0.082,-0.009,-0.002,0.000
0.067,0.012,0.004,0.000
0.031,0.020,-0.050,0.000
0.320,0.167,0.210,1.000
-0.005,-0.001,-0.006,0.000
0.235,0.147,0.198,1.000
-0.030,-0.015,-0.066,0.000
0.127,0.169,0.179,1.000
0.358,0.188,0.145,1.000
0.226,0.151,0.243,1.000
-0.009,-0.049,-0.087,0.000
0.169,0.270,0.237,1.000
0.223,0.094,0.206,1.000
0.209,0.317,0.178,1.000
0.052,0.054,-0.060,0.000
0.218,0.192,0.200,1.000
0.293,0.295,0.215,1.000
0.227,0.257,0.192,1.000
0.277,0.176,0.108,1.000
0.241,0.176,0.218,1.000
0.126,0.295,0.165,1.000
0.318,0.265,0.292,1.000
0.215,0.163,0.188,1.000
0.330,0.120,0.296,1.000
0.159,0.225,0.278,1.000
0.271,0.217,0.184,1.000
0.165,0.179,0.213,1.000
0.002,-0.053,0.036,0.000
0.231,0.238,0.216,1.000
0.029,-0.051,-0.009,0.000
-0.042,0.075,0.040,0.000
0.077,0.047,0.019,0.000
0.323,0.255,0.241,1.000
-0.069,-0.022,-0.029,0.000
-0.002,-0.021,-0.072,0.000
0.033,-0.031,-0.045,0.000
0.080,0.201,0.248,1.000
0.284,0.243,0.240,1.000
-0.003,0.003,0.000,0.000
0.129,0.259,0.086,1.000
0.047,0.189,0.235,1.000
-0.059,-0.015,-0.067,0.000
0.030,-0.054,-0.022,0.000
-0.014,-0.012,-0.000,0.000
-0.039,-0.047,-0.016,0.000
-0.098,-0.039,-0.028,0.000
0.031,-0.031,-0.014,0.000
0.063,0.266,0.212,1.000
-0.072,0.051,-0.078,0.000
0.023,-0.034,-0.025,0.000
0.193,0.300,0.188,1.000
0.075,0.159,0.146,1.000
-0.020,-0.076,0.008,0.000
0.015,-0.022,0.010,0.000
0.215,0.260,0.196,1.000
0.157,0.185,0.249,1.000
0.042,-0.155,-0.029,0.000
0.240,0.246,0.340,1.000
0.006,0.056,0.092,0.000
0.078,-0.045,-0.009,0.000
0.031,-0.055,0.118,0.000
0.398,0.168,0.213,1.000
-0.009,0.042,0.001,0.000
0.269,0.184,0.183,1.000
0.069,-0.011,0.051,0.000
0.143,0.200,0.223,1.000
0.357,0.306,0.280,1.000
0.392,0.137,0.218,1.000
0.103,0.162,0.219,1.000
-0.024,0.041,0.055,0.000
0.294,0.204,0.251,1.000
0.012,-0.045,-0.082,0.000
0.209,0.184,0.235,1.000
0.321,0.181,0.302,1.000
-0.028,-0.061,-0.028,0.000
0.240,0.207,0.253,1.000
0.251,0.147,0.244,1.000
0.320,0.139,0.171,1.000
0.094,0.139,0.215,1.000
-0.075,0.110,0.019,0.000
-0.013,0.053,-0.038,0.000
-0.037,-0.130,-0.012,0.000
0.297,0.200,0.282,1.000
-0.065,0.040,-0.003,0.000
0.265,0.202,0.185,1.000
0.288,0.202,0.105,1.000
0.093,0.141,0.245,1.000
0.029,0.101,-0.033,0.000
0.117,-0.077,-0.039,0.000
0.142,0.316,0.157,1.000
-0.001,-0.026,0.001,0.000
0.194,0.323,0.104,1.000
0.028,0.086,0.037,0.000
0.136,0.226,0.325,1.000
-0.030,-0.005,0.043,0.000
-0.030,-0.025,-0.009,0.000
0.013,-0.049,-0.039,0.000
0.096,0.240,0.175,1.000
0.359,0.229,0.291,1.000
0.242,0.274,0.181,1.000
0.140,0.257,0.144,1.000
0.216,0.215,0.230,1.000
0.090,-0.012,0.018,0.000
0.130,0.249,0.211,1.000
-0.024,-0.025,-0.028,0.000
-0.063,0.026,-0.011,0.000
0.002,0.014,-0.027,0.000
-0.009,-0.072,0.001,0.000
-0.031,0.109,-0.048,0.000
-0.038,0.043,0.063,0.000
0.289,0.194,0.213,1.000
0.031,0.100,0.090,1.000
0.024,-0.056,-0.050,0.000
0.060,0.002,-0.004,0.000
0.227,0.181,0.290,1.000
0.204,0.290,0.261,1.000
0.009,0.003,-0.006,0.000
0.042,0.019,0.028,0.000
0.270,0.190,0.212,1.000
0.081,0.237,0.216,1.000
0.045,0.048,0.010,0.000
0.042,-0.032,0.068,0.000
0.021,-0.008,-0.021,0.000
0.178,0.202,0.264,1.000
-0.020,0.030,-0.017,0.000
0.103,0.084,0.158,1.000
-0.009,0.046,-0.025,0.000
0.069,0.031,-0.025,0.000
0.120,0.143,0.154,1.000
-0.068,-0.010,0.019,0.000
0.039,-0.001,-0.024,0.000
-0.093,-0.004,0.021,0.000
0.005,-0.019,0.045,0.000
0.200,0.242,0.215,1.000
-0.081,0.201,0.204,1.000
0.267,0.191,0.090,1.000
0.311,0.173,0.130,1.000
0.088,0.017,0.045,0.000
0.144,0.191,0.252,1.000
-0.044,-0.031,-0.025,0.000
0.222,0.224,0.226,1.000
0.347,0.143,0.160,1.000
0.012,-0.070,0.129,0.000
0.187,0.286,0.241,1.000
0.005,-0.002,-0.003,0.000
-0.053,0.042,-0.041,0.000
0.274,0.155,0.150,1.000
0.212,0.108,0.279,1.000
0.390,0.255,0.107,1.000
0.078,0.088,-0.012,0.000
0.181,0.135,0.151,1.000
-0.026,-0.053,-0.024,0.000
0.111,0.195,0.130,1.000
0.389,0.270,0.122,1.000
0.127,0.177,0.188,1.000
0.173,0.136,0.281,1.000
0.045,-0.067,0.047,0.000
0.081,0.201,0.168,1.000
0.029,-0.042,0.052,0.000
0.292,0.191,0.203,1.000
0.213,0.265,0.203,1.000
0.107,0.321,0.248,1.000
0.063,0.288,0.194,1.000
0.060,0.030,-0.055,0.000
0.184,0.349,0.233,1.000
0.220,0.274,0.226,1.000
0.285,0.070,0.272,1.000
0.207,0.224,0.234,1.000
0.374,0.084,0.165,1.000
0.186,0.263,0.206,1.000
0.184,0.107,0.220,1.000
-0.034,0.071,-0.031,0.000
-0.049,0.059,-0.008,0.000
-0.032,0.046,0.084,0.000
0.005,-0.074,-0.038,0.000
0.032,0.020,0.048,0.000
0.114,0.146,0.127,1.000
0.025,0.029,0.030,0.000
0.157,0.142,0.171,1.000
0.290,0.311,0.194,1.000
-0.050,0.041,0.028,0.000
0.248,0.187,0.180,1.000
0.173,0.211,0.261,1.000
0.355,0.201,0.174,1.000
0.252,0.262,0.261,1.000
0.061,0.095,0.030,0.000
0.291,0.251,0.198,1.000
0.056,-0.018,-0.137,0.000
0.276,0.197,0.193,1.000
0.214,0.273,0.223,1.000
0.033,-0.027,0.007,0.000
0.345,0.160,0.221,1.000
0.264,0.275,0.181,1.000
0.006,0.002,-0.016,0.000
0.147,0.212,0.204,1.000
0.282,0.169,0.273,1.000
0.254,0.230,0.188,1.000
0.025,-0.001,-0.028,0.000
0.010,0.015,0.093,0.000
0.170,0.237,0.258,1.000
0.109,0.163,0.190,1.000
-0.026,-0.004,-0.083,0.000
0.017,0.028,-0.002,0.000
0.003,0.014,-0.009,0.000
-0.008,0.009,-0.075,0.000
0.026,0.003,0.080,0.000
-0.049,0.033,-0.072,0.000
0.041,0.071,-0.015,0.000
0.197,0.080,0.155,1.000
-0.039,0.071,-0.012,0.000
0.038,0.090,-0.119,0.000
0.190,0.111,0.169,1.000
-0.002,-0.052,0.004,0.000
0.057,-0.025,-0.016,0.000
0.426,0.186,0.117,1.000
0.345,0.182,0.236,1.000
0.076,-0.006,0.045,0.000
0.031,0.027,0.024,0.000
0.184,0.197,0.161,1.000
0.027,0.027,0.055,0.000
0.256,0.191,0.198,1.000
0.003,0.120,-0.014,0.000
-0.053,0.063,0.030,0.000
0.196,0.199,0.182,1.000
0.028,0.046,0.069,0.000
-0.002,-0.050,0.051,0.000
-0.117,0.012,0.007,0.000
0.195,0.107,0.198,1.000
0.358,0.144,0.158,1.000
0.179,0.263,0.260,1.000
0.185,0.208,0.179,1.000
-0.049,0.032,0.020,0.000
-0.023,-0.068,-0.049,0.000
0.073,0.290,0.184,1.000
0.363,0.134,0.185,1.000
0.289,0.173,0.229,1.000
0.159,0.311,0.227,1.000
-0.096,-0.086,-0.097,0.000
0.032,-0.057,0.073,0.000
0.038,0.044,-0.086,0.000
0.010,0.045,-0.060,0.000
0.192,0.252,0.207,1.000
-0.002,0.050,-0.061,0.000
-0.034,0.013,0.074,0.000
0.014,0.088,-0.015,0.000
0.281,0.213,0.274,1.000
-0.031,0.021,-0.069,0.000
0.415,0.157,0.212,1.000
0.156,0.144,0.252,1.000
0.018,-0.002,0.063,0.000
-0.056,-0.048,0.049,0.000
0.022,-0.005,-0.034,0.000
-0.047,0.002,-0.091,0.000
-0.069,-0.017,-0.042,0.000
0.440,0.210,0.285,1.000
0.236,0.152,0.245,1.000
0.231,0.189,0.243,1.000
0.022,-0.006,0.014,0.000
-0.009,0.056,-0.073,0.000
0.158,0.171,0.244,1.000
0.196,0.175,0.148,1.000
0.009,-0.048,0.007,0.000
-0.011,-0.063,0.012,0.000
0.010,0.002,-0.016,0.000
0.022,0.066,0.034,0.000
0.475,0.330,0.147,1.000
0.335,0.135,0.290,1.000
0.153,0.237,0.195,1.000
-0.106,-0.058,0.027,0.000
0.164,0.186,0.245,1.000
-0.044,-0.007,-0.060,0.000
0.221,0.172,0.237,1.000
0.025,0.010,-0.019,0.000
0.087,0.013,0.025,0.000
-0.063,-0.045,0.050,0.000
0.029,0.032,0.071,0.000
0.182,0.199,0.201,1.000
0.011,-0.042,0.026,0.000
0.073,-0.088,0.011,0.000
-0.018,0.028,-0.004,0.000
-0.036,0.048,-0.023,0.000
0.289,0.209,0.192,1.000
0.290,0.222,0.146,1.000
0.261,0.158,0.196,1.000
0.265,0.210,0.111,1.000
0.312,0.336,0.159,1.000
-0.026,-0.059,-0.024,0.000
0.316,0.233,0.205,1.000
0.388,0.196,0.100,1.000
0.006,0.054,0.017,0.000
0.166,0.172,0.237,1.000
0.334,0.150,0.253,1.000
0.099,0.008,-0.002,0.000
0.052,-0.074,0.010,0.000
-0.001,0.004,0.005,0.000
0.118,-0.064,-0.132,0.000
0.347,0.172,0.157,1.000
0.299,0.186,0.178,1.000
-0.067,-0.031,0.058,0.000
0.316,0.187,0.246,1.000
0.071,0.010,-0.046,0.000
0.243,0.200,0.283,1.000
0.153,0.198,0.153,1.000
0.120,0.154,0.225,1.000
0.260,0.155,0.119,1.000
0.209,0.061,0.211,1.000
0.162,0.212,0.257,1.000
0.026,0.021,0.040,0.000
0.224,0.229,0.160,1.000
0.020,-0.036,-0.074,0.000
0.341,0.091,0.291,1.000
0.126,0.237,0.177,1.000
-0.016,-0.051,-0.116,0.000
-0.041,0.055,-0.037,0.000
0.101,0.157,0.209,1.000
0.044,-0.111,-0.075,0.000
0.052,-0.019,0.020,0.000
-0.071,-0.058,0.018,0.000
0.179,0.085,0.174,1.000
0.150,0.206,0.245,1.000
0.003,0.040,-0.007,0.000
0.267,0.192,0.259,1.000
0.112,0.066,-0.069,0.000
0.037,-0.010,-0.054,0.000
0.202,0.243,0.179,1.000
0.151,0.192,0.192,1.000
-0.036,0.087,0.005,0.000
0.264,0.160,0.185,1.000
0.175,0.174,0.135,1.000
0.112,0.228,0.228,1.000
0.187,0.227,0.227,1.000
0.038,-0.012,-0.021,0.000
0.368,0.254,0.131,1.000
0.317,0.138,0.263,1.000
-0.028,0.253,0.176,1.000
0.344,0.218,0.235,1.000
0.171,0.321,0.122,1.000
0.156,0.167,0.192,1.000
0.282,0.218,0.138,1.000
0.101,0.266,0.139,1.000
0.213,0.160,0.229,1.000
0.051,-0.038,-0.043,0.000
0.041,-0.016,-0.041,0.000
0.163,0.246,0.297,1.000
0.166,0.268,0.128,1.000
0.009,-0.053,-0.006,0.000
-0.143,-0.018,-0.060,0.000
-0.057,0.042,0.006,0.000
-0.017,0.027,-0.083,0.000
0.097,-0.074,-0.062,0.000
0.157,0.197,0.244,1.000
0.183,0.226,0.185,1.000
-0.013,-0.013,0.018,0.000
0.341,0.136,0.202,1.000
0.126,0.188,0.239,1.000
0.227,0.302,0.252,1.000
0.380,0.192,0.134,1.000
-0.047,0.037,-0.009,0.000
-0.002,0.063,-0.045,0.000
-0.049,0.031,-0.073,0.000
-0.034,-0.056,-0.042,0.000
0.227,0.153,0.277,1.000
0.015,0.022,-0.024,0.000
-0.002,-0.027,-0.089,0.000
0.031,-0.004,0.044,0.000
0.372,0.240,0.209,1.000
0.171,0.218,0.223,1.000
0.002,-0.003,-0.069,0.000
-0.037,-0.015,0.002,0.000
0.075,0.186,0.176,1.000
0.144,0.226,0.236,1.000
0.193,0.201,0.220,1.000
0.209,0.149,0.159,1.000
-0.034,-0.072,0.019,0.000
-0.030,-0.040,0.046,0.000
0.080,0.060,0.020,0.000
0.282,0.196,0.235,1.000
0.020,0.102,-0.098,0.000
0.140,0.095,0.182,1.000
0.038,0.048,0.049,0.000
0.169,0.119,0.173,1.000
0.046,0.057,0.065,0.000
0.054,0.210,0.234,1.000
-0.067,0.036,0.041,0.000
0.064,0.282,0.237,1.000
0.179,0.193,0.217,1.000
0.059,-0.062,-0.023,0.000
0.194,0.206,0.217,1.000
0.051,0.202,0.123,1.000
-0.034,0.008,-0.032,0.000
0.209,0.172,0.202,1.000
0.398,0.174,0.214,1.000
0.015,-0.032,0.015,0.000
-0.008,-0.049,-0.053,0.000
0.189,0.314,0.202,1.000
-0.072,-0.057,-0.048,0.000
0.019,-0.015,0.035,0.000
0.060,0.133,0.315,1.000
0.418,0.178,0.201,1.000
-0.077,-0.032,0.020,0.000
0.226,0.175,0.245,1.000
0.264,0.286,0.229,1.000
-0.003,-0.016,-0.028,0.000
0.415,0.237,0.158,1.000
0.096,0.154,0.178,1.000
0.208,0.198,0.149,1.000
0.021,0.066,-0.031,0.000
0.247,0.217,0.232,1.000
0.154,0.287,0.207,1.000
-0.071,-0.012,0.032,0.000
-0.020,0.103,-0.046,0.000
0.008,-0.092,0.027,0.000
0.235,0.255,0.232,1.000
0.246,0.139,0.188,1.000
-0.002,-0.010,0.071,0.000
0.008,0.173,0.159,1.000
0.335,0.161,0.221,1.000
-0.101,-0.079,-0.008,0.000
0.246,0.278,0.191,1.000
0.363,0.222,0.210,1.000
0.321,0.224,0.184,1.000
0.358,0.233,0.247,1.000
0.304,0.245,0.296,1.000
0.229,0.176,0.156,1.000
0.141,0.190,0.199,1.000
-0.071,-0.021,0.032,0.000
-0.095,-0.030,0.069,0.000
0.034,-0.036,0.082,0.000
-0.016,0.014,0.031,0.000
0.039,0.059,-0.095,0.000
0.136,0.145,0.218,1.000
0.048,0.073,-0.066,0.000
0.277,0.274,0.189,1.000
0.165,0.191,0.199,1.000
0.037,-0.075,0.009,0.000
-0.029,-0.115,0.028,0.000
-0.070,-0.005,0.021,0.000
0.071,0.146,0.236,1.000
0.001,-0.058,-0.165,0.000
0.312,0.169,0.253,1.000
0.010,-0.052,-0.024,0.000
-0.134,-0.010,-0.125,0.000
-0.054,0.022,-0.053,0.000
0.251,0.204,0.159,1.000
0.298,0.142,0.154,1.000
0.096,0.027,0.033,0.000
0.183,0.155,0.191,1.000
0.277,0.148,0.196,1.000
-0.000,0.078,0.015,0.000
0.192,0.173,0.301,1.000
0.027,-0.006,0.025,0.000
0.177,0.212,0.219,1.000
0.209,0.201,0.216,1.000
0.310,0.158,0.259,1.000
0.324,0.155,0.223,1.000
0.284,0.103,0.142,1.000
0.072,0.239,0.096,1.000
0.039,0.113,0.009,0.000
0.032,0.020,0.039,0.000
0.051,0.240,0.177,1.000
0.254,0.227,0.214,1.000
0.112,0.013,-0.095,0.000
0.139,0.254,0.166,1.000
0.138,0.231,0.175,1.000
0.219,0.195,0.200,1.000
0.038,0.016,0.001,0.000
-0.078,-0.044,0.050,0.000
0.204,0.180,0.163,1.000
-0.049,0.108,-0.018,0.000
0.165,0.161,0.190,1.000
0.119,0.170,0.166,1.000
0.080,0.128,0.168,1.000
0.051,0.139,0.209,1.000
0.112,0.149,0.209,1.000
0.008,0.237,0.146,1.000
-0.105,-0.039,0.026,0.000
0.287,0.220,0.230,1.000
0.241,0.161,0.231,1.000
0.204,0.242,0.224,1.000
0.030,0.101,0.023,0.000
-0.024,0.016,-0.025,0.000
-0.050,-0.003,-0.054,0.000
0.003,-0.068,-0.046,0.000
0.199,0.273,0.226,1.000
0.242,0.159,0.114,1.000
0.090,0.192,0.221,1.000
0.029,0.099,-0.040,0.000
-0.030,-0.056,0.029,0.000
0.005,-0.007,-0.004,0.000
0.191,0.157,0.158,1.000
0.304,0.084,0.160,1.000
-0.015,-0.034,-0.053,0.000
-0.005,-0.054,0.067,0.000
0.245,0.203,0.197,1.000
0.007,-0.034,0.096,0.000
0.383,0.264,0.107,1.000
0.041,0.146,0.234,1.000
-0.012,-0.039,-0.084,0.000
0.033,0.231,0.221,1.000
-0.027,-0.107,0.003,0.000
0.148,0.005,-0.002,0.000
0.238,0.215,0.157,1.000
0.019,0.240,0.164,1.000
0.005,-0.016,-0.042,0.000
0.256,0.123,0.218,1.000
0.055,-0.023,0.055,0.000
0.016,0.017,0.013,0.000
0.106,0.138,0.192,1.000
0.200,0.252,0.205,1.000
0.283,0.232,0.240,1.000
-0.052,-0.065,-0.020,0.000
0.238,0.173,0.139,1.000
-0.011,0.004,0.071,0.000
0.052,0.164,0.074,1.000
0.074,0.242,0.251,1.000
0.241,0.286,0.228,1.000
0.185,0.271,0.213,1.000
0.203,0.155,0.235,1.000
0.144,0.259,0.138,1.000
-0.055,0.017,0.048,0.000
0.091,-0.045,0.082,0.000
0.220,0.258,0.128,1.000
0.032,0.205,0.145,1.000
-0.002,-0.128,-0.017,0.000
-0.007,-0.016,-0.062,0.000
0.333,0.100,0.279,1.000
0.192,0.183,0.208,1.000
0.111,0.098,0.162,1.000
0.245,0.217,0.272,1.000
-0.040,0.016,0.017,0.000
-0.054,-0.007,-0.007,0.000
0.023,0.015,0.090,0.000
-0.050,-0.023,-0.005,0.000
0.012,-0.021,-0.043,0.000
0.073,-0.108,0.007,0.000
0.001,-0.001,0.029,0.000
0.145,0.145,0.194,1.000
-0.003,-0.027,-0.024,0.000
-0.057,0.082,0.045,0.000
0.261,0.188,0.182,1.000
0.207,0.278,0.094,1.000
0.023,-0.024,0.049,0.000
0.126,0.237,0.230,1.000
-0.025,0.156,0.224,1.000
0.045,0.009,-0.004,0.000
0.245,0.293,0.194,1.000
0.040,-0.078,0.048,0.000
0.062,-0.073,0.053,0.000
0.124,0.218,0.272,1.000
0.245,0.211,0.225,1.000
0.301,0.193,0.121,1.000
0.039,0.084,0.007,0.000
0.098,-0.002,0.033,0.000
-0.018,0.248,0.267,1.000
-0.053,-0.005,0.034,0.000
